,Validity,,,,,,,,,,,,,,,,,,,,,,,,,,,Validity+Soundness,,,,,,,,,,,,,,,,,,,,,,,,,,,Validity+Soundness+Coherency,,,,,,,,,,,,,,,,,,,,,,,,,,,Validity+Soundness+Coherency+Actionability
,age,education-num,capital-gain,capital-loss,hours-per-week,work-class,education,marital-status,occupation,relationship,race,sex,native-country,outcome,actionability,coherency,proximity,connectedness,distance,sparsity,i-Validity,s-Validity,f-Diversity,v-Diversity,d-Diversity,Class,Probability,age,education-num,capital-gain,capital-loss,hours-per-week,work-class,education,marital-status,occupation,relationship,race,sex,native-country,outcome,actionability,coherency,proximity,connectedness,distance,sparsity,i-Validity,s-Validity,f-Diversity,v-Diversity,d-Diversity,Class,Probability,age,education-num,capital-gain,capital-loss,hours-per-week,work-class,education,marital-status,occupation,relationship,race,sex,native-country,outcome,actionability,coherency,proximity,connectedness,distance,sparsity,i-Validity,s-Validity,f-Diversity,v-Diversity,d-Diversity,Class,Probability,age,education-num,capital-gain,capital-loss,hours-per-week,work-class,education,marital-status,occupation,relationship,race,sex,native-country,outcome,actionability,coherency,proximity,connectedness,distance,sparsity,i-Validity,s-Validity,f-Diversity,v-Diversity,d-Diversity,Class,Probability
x,36.0,10.0,0.0,0.0,50.0, Private, Some-college, Divorced, Prof-specialty, Not-in-family, White, Male, United-States,0.39122181881648666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5877601410934745,0.49060489060489054,0.23238850615709575,0.0,0.8912218188164867,36.0,10.0,0.0,0.0,50.0, Private, Some-college, Divorced, Prof-specialty, Not-in-family, White, Male, United-States,0.39122181881648666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5830687830687831,0.8520833333333333,0.15021695097276125,0.0,0.8912218188164867,36.0,10.0,0.0,0.0,50.0, Private, Some-college, Divorced, Prof-specialty, Not-in-family, White, Male, United-States,0.39122181881648666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.4591534391534391,0.61,0.1803733936839738,0.0,0.8912218188164867,36.0,10.0,0.0,0.0,50.0, Private, Some-college, Divorced, Prof-specialty, Not-in-family, White, Male, United-States,0.39122181881648666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5487301587301587,0.7400793650793651,0.20948839429877036,0.0,0.8912218188164867
cf_0,_,_,_,2436.0,_,_,_,_,_,_,_,_,_,0.0,0.0,0.0,1.0,0.0,0.043017588472133925,1.0,1.0,1.0,0.5877601410934745,0.49060489060489054,0.23238850615709575,1.0,0.6998660667890708,_,12.0,9487.0,_,_,_,_,_,_,_,_,_,_,0.0,0.0,0.0,1.0,1.0,0.01755417554175542,2.0,1.0,1.0,0.5830687830687831,0.8520833333333333,0.15021695097276125,1.0,0.9611062826710103,44.0,11.0,8614.0,_,40.0,_, Assoc-voc,_,_,_,_,_,_,0.0,0.0,0.0,1.0,1.0,0.10495672196136166,5.0,1.0,1.0,0.4591534391534391,0.61,0.1803733936839738,1.0,0.9614871158229285,_,_,8614.0,_,_,_,_,_, Exec-managerial,_,_,_,_,0.0,0.0,0.0,1.0,1.0,0.08354929703143185,2.0,1.0,1.0,0.5487301587301587,0.7400793650793651,0.20948839429877036,1.0,0.9627822891530018

,age,education-num,capital-gain,capital-loss,hours-per-week,work-class,education,marital-status,occupation,relationship,race,sex,native-country,outcome,actionability,coherency,proximity,connectedness,distance,sparsity,i-Validity,s-Validity,f-Diversity,v-Diversity,d-Diversity,Class,Probability,age,education-num,capital-gain,capital-loss,hours-per-week,work-class,education,marital-status,occupation,relationship,race,sex,native-country,outcome,actionability,coherency,proximity,connectedness,distance,sparsity,i-Validity,s-Validity,f-Diversity,v-Diversity,d-Diversity,Class,Probability,age,education-num,capital-gain,capital-loss,hours-per-week,work-class,education,marital-status,occupation,relationship,race,sex,native-country,outcome,actionability,coherency,proximity,connectedness,distance,sparsity,i-Validity,s-Validity,f-Diversity,v-Diversity,d-Diversity,Class,Probability,age,education-num,capital-gain,capital-loss,hours-per-week,work-class,education,marital-status,occupation,relationship,race,sex,native-country,outcome,actionability,coherency,proximity,connectedness,distance,sparsity,i-Validity,s-Validity,f-Diversity,v-Diversity,d-Diversity,Class,Probability
x,22.0,9.0,0.0,0.0,40.0, Private, HS-grad, Never-married, Exec-managerial, Own-child, White, Female, United-States,0.4914612135331338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.640652557319224,0.5407203907203908,0.2209081447789216,0.0,0.9914612135331339,22.0,9.0,0.0,0.0,40.0, Private, HS-grad, Never-married, Exec-managerial, Own-child, White, Female, United-States,0.4914612135331338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.49383597883597896,0.6525925925925926,0.2027448095736892,0.0,0.9914612135331339,22.0,9.0,0.0,0.0,40.0, Private, HS-grad, Never-married, Exec-managerial, Own-child, White, Female, United-States,0.4914612135331338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4028306878306879,0.5655555555555556,0.1475037348874357,0.0,0.9914612135331339,22.0,9.0,0.0,0.0,40.0, Private, HS-grad, Never-married, Exec-managerial, Own-child, White, Female, United-States,0.4914612135331338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.22359788359788346,0.42814814814814806,0.07699015320941793,0.0,0.9914612135331339
cf_0,_,_,25406.0,_,_,_,_,_,_,_,_,_,_,0.0,0.0,0.0,0.0,0.0,0.019543272355800483,1.0,1.0,1.0,0.640652557319224,0.5407203907203908,0.2209081447789216,1.0,0.881773021702576,32.0,10.0,_,_,41.0,_,_, Married-civ-spouse,_, Wife,_,_,_,0.0,0.0,0.0,1.0,1.0,0.17029669612839865,5.0,1.0,1.0,0.49383597883597896,0.6525925925925926,0.2027448095736892,1.0,0.5132626635074864,27.0,_,5692.0,_,_,_,_, Married-civ-spouse,_, Wife,_,_,_,0.0,0.0,0.0,1.0,1.0,0.1634933630685095,4.0,1.0,1.0,0.4028306878306879,0.5655555555555556,0.1475037348874357,1.0,0.8661963239462143,41.0,_,_,_,_,_,_, Married-civ-spouse,_, Wife,_,_,_,0.0,0.0,0.0,1.0,1.0,0.1738672286617492,3.0,1.0,1.0,0.22359788359788346,0.42814814814814806,0.07699015320941793,1.0,0.5252988681984334

,age,education-num,capital-gain,capital-loss,hours-per-week,work-class,education,marital-status,occupation,relationship,race,sex,native-country,outcome,actionability,coherency,proximity,connectedness,distance,sparsity,i-Validity,s-Validity,f-Diversity,v-Diversity,d-Diversity,Class,Probability,age,education-num,capital-gain,capital-loss,hours-per-week,work-class,education,marital-status,occupation,relationship,race,sex,native-country,outcome,actionability,coherency,proximity,connectedness,distance,sparsity,i-Validity,s-Validity,f-Diversity,v-Diversity,d-Diversity,Class,Probability,age,education-num,capital-gain,capital-loss,hours-per-week,work-class,education,marital-status,occupation,relationship,race,sex,native-country,outcome,actionability,coherency,proximity,connectedness,distance,sparsity,i-Validity,s-Validity,f-Diversity,v-Diversity,d-Diversity,Class,Probability,age,education-num,capital-gain,capital-loss,hours-per-week,work-class,education,marital-status,occupation,relationship,race,sex,native-country,outcome,actionability,coherency,proximity,connectedness,distance,sparsity,i-Validity,s-Validity,f-Diversity,v-Diversity,d-Diversity,Class,Probability
x,42.0,10.0,0.0,0.0,40.0, Private, Some-college, Married-spouse-absent, Prof-specialty, Not-in-family, White, Male, United-States,0.42533764623459197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.621005291005291,0.5274509803921569,0.16698887132763096,0.0,0.925337646234592,42.0,10.0,0.0,0.0,40.0, Private, Some-college, Married-spouse-absent, Prof-specialty, Not-in-family, White, Male, United-States,0.42533764623459197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.39037037037037026,0.21740740740740772,0.04123549004243853,0.0,0.925337646234592,42.0,10.0,0.0,0.0,40.0, Private, Some-college, Married-spouse-absent, Prof-specialty, Not-in-family, White, Male, United-States,0.42533764623459197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3348148148148148,0.29000000000000015,0.01584714548392052,0.0,0.925337646234592,42.0,10.0,0.0,0.0,40.0, Private, Some-college, Married-spouse-absent, Prof-specialty, Not-in-family, White, Male, United-States,0.42533764623459197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3496296296296296,0.20370370370370383,0.03994496950338563,0.0,0.925337646234592
cf_0,_,_,8334.0,_,_,_,_,_,_,_,_,_,_,0.0,0.0,0.0,1.0,0.0,0.006410833339102621,1.0,1.0,1.0,0.621005291005291,0.5274509803921569,0.16698887132763096,1.0,0.9623866736320597,_,_,_,_,42.0,_,_, Married-civ-spouse,_, Husband,_,_,_,0.0,0.0,0.0,1.0,1.0,0.1554160125588697,3.0,1.0,1.0,0.39037037037037026,0.21740740740740772,0.04123549004243853,1.0,0.5184919560020558,_,_,_,_,44.0,_,_, Married-civ-spouse,_, Husband,_,_,_,0.0,0.0,0.0,1.0,1.0,0.15698587127158556,3.0,1.0,1.0,0.3348148148148148,0.29000000000000015,0.01584714548392052,1.0,0.5184919560020558,45.0,_,_,_,_,_,_, Married-civ-spouse,_, Husband,_,_,_,0.0,0.0,0.0,1.0,1.0,0.15700737618545835,3.0,1.0,1.0,0.3496296296296296,0.20370370370370383,0.03994496950338563,1.0,0.506306817378907

,age,education-num,capital-gain,capital-loss,hours-per-week,work-class,education,marital-status,occupation,relationship,race,sex,native-country,outcome,actionability,coherency,proximity,connectedness,distance,sparsity,i-Validity,s-Validity,f-Diversity,v-Diversity,d-Diversity,Class,Probability,age,education-num,capital-gain,capital-loss,hours-per-week,work-class,education,marital-status,occupation,relationship,race,sex,native-country,outcome,actionability,coherency,proximity,connectedness,distance,sparsity,i-Validity,s-Validity,f-Diversity,v-Diversity,d-Diversity,Class,Probability,age,education-num,capital-gain,capital-loss,hours-per-week,work-class,education,marital-status,occupation,relationship,race,sex,native-country,outcome,actionability,coherency,proximity,connectedness,distance,sparsity,i-Validity,s-Validity,f-Diversity,v-Diversity,d-Diversity,Class,Probability,age,education-num,capital-gain,capital-loss,hours-per-week,work-class,education,marital-status,occupation,relationship,race,sex,native-country,outcome,actionability,coherency,proximity,connectedness,distance,sparsity,i-Validity,s-Validity,f-Diversity,v-Diversity,d-Diversity,Class,Probability
x,57.0,4.0,0.0,0.0,10.0, Private, 7th-8th, Widowed, Other-service, Not-in-family, White, Female, United-States,0.48741815262736243,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5299118165784831,0.2774440836940837,0.26757902841782627,0.0,0.9874181526273624,57.0,4.0,0.0,0.0,10.0, Private, 7th-8th, Widowed, Other-service, Not-in-family, White, Female, United-States,0.48741815262736243,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.3037037037037037,0.6950549450549451,0.2972133023237718,0.0,0.9874181526273624,57.0,4.0,0.0,0.0,10.0, Private, 7th-8th, Widowed, Other-service, Not-in-family, White, Female, United-States,0.48741815262736243,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0771604938271605,0.6074074074074076,0.18045582546676553,0.0,0.9874181526273624,57.0,4.0,0.0,0.0,10.0, Private, 7th-8th, Widowed, Other-service, Not-in-family, White, Female, United-States,0.48741815262736243,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.6045061728395063,0.9147354497354497,0.2778879910547546,0.0,0.9874181526273624
cf_0,_,_,7298.0,_,_,_,_,_,_,_,_,_,_,0.0,0.0,0.0,1.0,0.0,0.005613902292869082,1.0,1.0,1.0,0.5299118165784831,0.2774440836940837,0.26757902841782627,1.0,0.5405716948436565,_,_,99213.0,_,_,_,_,_,_,_,_,_,_,0.0,0.0,0.0,1.0,1.0,0.07631845549224722,1.0,1.0,1.0,0.3037037037037037,0.6950549450549451,0.2972133023237718,1.0,0.6994549744617098,_,10.0,_,_,40.0,_, Some-college, Married-civ-spouse, Exec-managerial, Wife,_,_,_,0.0,0.0,0.0,1.0,1.0,0.3620094191522763,6.0,1.0,1.0,0.0771604938271605,0.6074074074074076,0.18045582546676553,1.0,0.5932151663640354,_,_,97935.0,_,_,_,_,_,_,_,_,_,_,0.0,0.0,0.0,1.0,1.0,0.07533536873830277,1.0,1.0,1.0,0.6045061728395063,0.9147354497354497,0.2778879910547546,1.0,0.6994549744617098

,age,education-num,capital-gain,capital-loss,hours-per-week,work-class,education,marital-status,occupation,relationship,race,sex,native-country,outcome,actionability,coherency,proximity,connectedness,distance,sparsity,i-Validity,s-Validity,f-Diversity,v-Diversity,d-Diversity,Class,Probability,age,education-num,capital-gain,capital-loss,hours-per-week,work-class,education,marital-status,occupation,relationship,race,sex,native-country,outcome,actionability,coherency,proximity,connectedness,distance,sparsity,i-Validity,s-Validity,f-Diversity,v-Diversity,d-Diversity,Class,Probability,age,education-num,capital-gain,capital-loss,hours-per-week,work-class,education,marital-status,occupation,relationship,race,sex,native-country,outcome,actionability,coherency,proximity,connectedness,distance,sparsity,i-Validity,s-Validity,f-Diversity,v-Diversity,d-Diversity,Class,Probability,age,education-num,capital-gain,capital-loss,hours-per-week,work-class,education,marital-status,occupation,relationship,race,sex,native-country,outcome,actionability,coherency,proximity,connectedness,distance,sparsity,i-Validity,s-Validity,f-Diversity,v-Diversity,d-Diversity,Class,Probability
x,19.0,10.0,0.0,0.0,35.0, Private, Some-college, Never-married, Other-service, Own-child, White, Male, United-States,0.49111545960967046,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.36984126984126986,0.3177777777777776,0.12546967911920504,0.0,0.9911154596096705,19.0,10.0,0.0,0.0,35.0, Private, Some-college, Never-married, Other-service, Own-child, White, Male, United-States,0.49111545960967046,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.16666666666666652,0.4455555555555557,0.07155909045022651,0.0,0.9911154596096705,19.0,10.0,0.0,0.0,35.0, Private, Some-college, Never-married, Other-service, Own-child, White, Male, United-States,0.49111545960967046,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.37195767195767204,0.6092592592592593,0.17562371336445948,0.0,0.9911154596096705,19.0,10.0,0.0,0.0,35.0, Private, Some-college, Never-married, Other-service, Own-child, White, Male, United-States,0.49111545960967046,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.09259259259259234,0.41481481481481497,0.05665566489145173,0.0,0.9911154596096705
cf_0,39.0,_,7298.0,_,_,_,_,_,_,_,_,_,_,0.0,0.0,0.0,1.0,0.0,0.02668871788823262,2.0,1.0,1.0,0.36984126984126986,0.3177777777777776,0.12546967911920504,1.0,0.7082835026755017,29.0,_,6752.0,_,_,_,_, Married-civ-spouse, Prof-specialty, Husband,_,_,_,0.0,0.0,0.0,1.0,1.0,0.24650053665973962,5.0,1.0,1.0,0.16666666666666652,0.4455555555555557,0.07155909045022651,1.0,0.7701477972553517,21.0,_,87671.0,_,38.0,_,_,_,_,_,_,_,_,0.0,0.0,0.0,1.0,1.0,0.07190217479689259,3.0,1.0,1.0,0.37195767195767204,0.6092592592592593,0.17562371336445948,1.0,0.9136043105529075,26.0,_,7059.0,_,40.0,_,_, Married-civ-spouse, Exec-managerial, Husband,_,_,_,0.0,0.0,0.0,1.0,1.0,0.24750011730994065,6.0,1.0,1.0,0.09259259259259234,0.41481481481481497,0.05665566489145173,1.0,0.7459224903581763

,age,education-num,capital-gain,capital-loss,hours-per-week,work-class,education,marital-status,occupation,relationship,race,sex,native-country,outcome,actionability,coherency,proximity,connectedness,distance,sparsity,i-Validity,s-Validity,f-Diversity,v-Diversity,d-Diversity,Class,Probability,age,education-num,capital-gain,capital-loss,hours-per-week,work-class,education,marital-status,occupation,relationship,race,sex,native-country,outcome,actionability,coherency,proximity,connectedness,distance,sparsity,i-Validity,s-Validity,f-Diversity,v-Diversity,d-Diversity,Class,Probability,age,education-num,capital-gain,capital-loss,hours-per-week,work-class,education,marital-status,occupation,relationship,race,sex,native-country,outcome,actionability,coherency,proximity,connectedness,distance,sparsity,i-Validity,s-Validity,f-Diversity,v-Diversity,d-Diversity,Class,Probability,age,education-num,capital-gain,capital-loss,hours-per-week,work-class,education,marital-status,occupation,relationship,race,sex,native-country,outcome,actionability,coherency,proximity,connectedness,distance,sparsity,i-Validity,s-Validity,f-Diversity,v-Diversity,d-Diversity,Class,Probability
x,36.0,9.0,0.0,0.0,40.0, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Female, United-States,0.46906355910593855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6127336860670194,0.684108527131783,0.22021741738340467,0.0,0.9690635591059386,36.0,9.0,0.0,0.0,40.0, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Female, United-States,0.46906355910593855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5919400352733686,0.7034090909090909,0.2543528852228182,0.0,0.9690635591059386,36.0,9.0,0.0,0.0,40.0, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Female, United-States,0.46906355910593855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4659964726631395,0.8481481481481482,0.23388191265194733,0.0,0.9690635591059386,36.0,9.0,0.0,0.0,40.0, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Female, United-States,0.46906355910593855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.49515873015873013,0.6177777777777779,0.22444407504080918,0.0,0.9690635591059386
cf_0,_,_,11162.0,_,_,_,_,_,_,_,_,_,_,0.0,0.0,0.0,1.0,0.0,0.008586239708550932,1.0,1.0,1.0,0.6127336860670194,0.684108527131783,0.22021741738340467,1.0,0.9369779754800833,_,13.0,9019.0,_,_,_, Bachelors,_,_,_,_,_,_,0.0,0.0,0.0,1.0,1.0,0.10437365912120661,3.0,1.0,1.0,0.5919400352733686,0.7034090909090909,0.2543528852228182,1.0,0.9580858705548037,38.0,_,7688.0,_,_,_,_, Divorced,_,_,_,_,_,0.0,0.0,0.0,1.0,1.0,0.08494446377551236,3.0,1.0,1.0,0.4659964726631395,0.8481481481481482,0.23388191265194733,1.0,0.8661172911884909,_,14.0,14084.0,_,_,_,_,_, Exec-managerial,_,_,_,_,0.0,0.0,0.0,1.0,1.0,0.11339805705749365,3.0,1.0,1.0,0.49515873015873013,0.6177777777777779,0.22444407504080918,1.0,0.9675581246998208

,age,education-num,capital-gain,capital-loss,hours-per-week,work-class,education,marital-status,occupation,relationship,race,sex,native-country,outcome,actionability,coherency,proximity,connectedness,distance,sparsity,i-Validity,s-Validity,f-Diversity,v-Diversity,d-Diversity,Class,Probability,age,education-num,capital-gain,capital-loss,hours-per-week,work-class,education,marital-status,occupation,relationship,race,sex,native-country,outcome,actionability,coherency,proximity,connectedness,distance,sparsity,i-Validity,s-Validity,f-Diversity,v-Diversity,d-Diversity,Class,Probability,age,education-num,capital-gain,capital-loss,hours-per-week,work-class,education,marital-status,occupation,relationship,race,sex,native-country,outcome,actionability,coherency,proximity,connectedness,distance,sparsity,i-Validity,s-Validity,f-Diversity,v-Diversity,d-Diversity,Class,Probability,age,education-num,capital-gain,capital-loss,hours-per-week,work-class,education,marital-status,occupation,relationship,race,sex,native-country,outcome,actionability,coherency,proximity,connectedness,distance,sparsity,i-Validity,s-Validity,f-Diversity,v-Diversity,d-Diversity,Class,Probability
x,25.0,14.0,0.0,0.0,40.0, Private, Masters, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male, Mexico,0.2834993689259755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6792592592592592,0.6982758620689655,0.1374882400436402,0.0,0.7834993689259755,25.0,14.0,0.0,0.0,40.0, Private, Masters, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male, Mexico,0.2834993689259755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.20105820105820116,0.37888888888888883,0.09616218528155908,0.0,0.7834993689259755,25.0,14.0,0.0,0.0,40.0, Private, Masters, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male, Mexico,0.2834993689259755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.10666666666666691,0.4077777777777778,0.060833817193895454,0.0,0.7834993689259755,25.0,14.0,0.0,0.0,40.0, Private, Masters, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male, Mexico,0.2834993689259755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5730599647266313,0.9722222222222222,0.10442984080468695,0.0,0.7834993689259755
cf_0,_,_,6038.0,_,_,_,_,_,_,_,_,_,_,0.0,0.0,0.0,0.0,0.0,0.004644661831233697,1.0,1.0,1.0,0.6792592592592592,0.6982758620689655,0.1374882400436402,1.0,0.679266548762705,31.0,_,_,_,_,_,_,_, Exec-managerial, Husband,_,_, United-States,0.0,1.0,0.0,1.0,1.0,0.23709167544783982,4.0,1.0,1.0,0.20105820105820116,0.37888888888888883,0.09616218528155908,1.0,0.5754359985040752,34.0,_,_,_,_,_,_,_, Exec-managerial, Husband,_,_, United-States,0.0,1.0,0.0,1.0,1.0,0.24025289778714437,4.0,1.0,1.0,0.10666666666666691,0.4077777777777778,0.060833817193895454,1.0,0.6580327021347948,44.0,_,10520.0,_,_,_,_,_,_,_,_,_,_,0.0,0.0,0.0,1.0,0.0,0.028113463431789214,2.0,1.0,1.0,0.5730599647266313,0.9722222222222222,0.10442984080468695,1.0,0.9650219829167277

,age,education-num,capital-gain,capital-loss,hours-per-week,work-class,education,marital-status,occupation,relationship,race,sex,native-country,outcome,actionability,coherency,proximity,connectedness,distance,sparsity,i-Validity,s-Validity,f-Diversity,v-Diversity,d-Diversity,Class,Probability,age,education-num,capital-gain,capital-loss,hours-per-week,work-class,education,marital-status,occupation,relationship,race,sex,native-country,outcome,actionability,coherency,proximity,connectedness,distance,sparsity,i-Validity,s-Validity,f-Diversity,v-Diversity,d-Diversity,Class,Probability,age,education-num,capital-gain,capital-loss,hours-per-week,work-class,education,marital-status,occupation,relationship,race,sex,native-country,outcome,actionability,coherency,proximity,connectedness,distance,sparsity,i-Validity,s-Validity,f-Diversity,v-Diversity,d-Diversity,Class,Probability,age,education-num,capital-gain,capital-loss,hours-per-week,work-class,education,marital-status,occupation,relationship,race,sex,native-country,outcome,actionability,coherency,proximity,connectedness,distance,sparsity,i-Validity,s-Validity,f-Diversity,v-Diversity,d-Diversity,Class,Probability
x,36.0,10.0,0.0,0.0,60.0, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male, United-States,0.09631066126308618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.64,0.6626016260162602,0.0976791397893618,1.0,0.5963106612630862,36.0,10.0,0.0,0.0,60.0, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male, United-States,0.09631066126308618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.46111111111111114,0.8617886178861789,0.08688845401174168,1.0,0.5963106612630862,36.0,10.0,0.0,0.0,60.0, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male, United-States,0.09631066126308618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4814814814814814,0.9358974358974359,0.07699213159095743,1.0,0.5963106612630862,36.0,10.0,0.0,0.0,60.0, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male, United-States,0.09631066126308618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6111111111111112,0.85,0.08921146259698119,1.0,0.5963106612630862
cf_0,33.0,_,331.0,_,_,_,_,_,_,_,_,_,_,0.0,1.0,0.0,1.0,0.0,0.0034158402700992237,2.0,1.0,1.0,0.64,0.6626016260162602,0.0976791397893618,0.0,0.5174880418410572,33.0,_,_,_,48.0,_,_,_,_,_,_,_,_,0.0,1.0,0.0,1.0,1.0,0.012580374615599667,2.0,1.0,1.0,0.46111111111111114,0.8617886178861789,0.08688845401174168,0.0,0.5063165029405117,35.0,_,_,_,36.0,_,_,_,_,_,_,_,_,0.0,1.0,0.0,1.0,1.0,0.019892045332358443,2.0,1.0,1.0,0.4814814814814814,0.9358974358974359,0.07699213159095743,0.0,0.6307492822771004,_,_,_,_,40.0,_,_,_,_,_,_,_,_,0.0,0.0,0.0,1.0,1.0,0.015698587127158554,1.0,1.0,1.0,0.6111111111111112,0.85,0.08921146259698119,0.0,0.53550910480972

,age,education-num,capital-gain,capital-loss,hours-per-week,work-class,education,marital-status,occupation,relationship,race,sex,native-country,outcome,actionability,coherency,proximity,connectedness,distance,sparsity,i-Validity,s-Validity,f-Diversity,v-Diversity,d-Diversity,Class,Probability,age,education-num,capital-gain,capital-loss,hours-per-week,work-class,education,marital-status,occupation,relationship,race,sex,native-country,outcome,actionability,coherency,proximity,connectedness,distance,sparsity,i-Validity,s-Validity,f-Diversity,v-Diversity,d-Diversity,Class,Probability,age,education-num,capital-gain,capital-loss,hours-per-week,work-class,education,marital-status,occupation,relationship,race,sex,native-country,outcome,actionability,coherency,proximity,connectedness,distance,sparsity,i-Validity,s-Validity,f-Diversity,v-Diversity,d-Diversity,Class,Probability,age,education-num,capital-gain,capital-loss,hours-per-week,work-class,education,marital-status,occupation,relationship,race,sex,native-country,outcome,actionability,coherency,proximity,connectedness,distance,sparsity,i-Validity,s-Validity,f-Diversity,v-Diversity,d-Diversity,Class,Probability
x,50.0,9.0,0.0,0.0,35.0, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female, United-States,0.466723180336771,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5335145101811768,0.5793109668109668,0.33568219029479907,0.0,0.9667231803367711,50.0,9.0,0.0,0.0,35.0, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female, United-States,0.466723180336771,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.3783950617283951,0.6359788359788361,0.24855509419878466,0.0,0.9667231803367711,50.0,9.0,0.0,0.0,35.0, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female, United-States,0.466723180336771,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.501763668430335,0.6614401858304297,0.2873495265631806,0.0,0.9667231803367711,50.0,9.0,0.0,0.0,35.0, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female, United-States,0.466723180336771,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.6199294532627866,0.8308880308880309,0.19383796878905002,0.0,0.9667231803367711
cf_0,_,_,13550.0,_,_,_,_,_,_,_,_,_,_,0.0,0.0,0.0,1.0,0.0,0.010423181154888474,1.0,1.0,1.0,0.5335145101811768,0.5793109668109668,0.33568219029479907,1.0,0.9169941068480085,_,11.0,78940.0,_,45.0,_,_,_,_,_,_,_,_,0.0,0.0,0.0,1.0,1.0,0.07882938797990804,3.0,1.0,1.0,0.3783950617283951,0.6359788359788361,0.24855509419878466,1.0,0.9367559567265582,_,_,91385.0,_,_,_,_,_,_,_,_,_,_,0.0,0.0,0.0,1.0,1.0,0.07029685681472199,1.0,1.0,1.0,0.501763668430335,0.6614401858304297,0.2873495265631806,1.0,0.9169941068480085,_,13.0,_,_,40.0,_, Bachelors, Married-civ-spouse,_, Wife,_,_,_,0.0,0.0,0.0,1.0,1.0,0.2552066980638409,5.0,1.0,1.0,0.6199294532627866,0.8308880308880309,0.19383796878905002,1.0,0.6500441148564162

